dim_value,forecast_month,year,month_num,target_eom_amount,overall_importance_tier,eom_importance_tier,overall_importance_score,eom_importance_score,eom_risk_flag,has_eom_history,eom_regularity_score,eom_stability_score,eom_recency_score,eom_concentration_score,eom_volume_score,eom_pattern_primary,eom_pattern_confidence_pct,prob_continuous_stable_pct,prob_continuous_volatile_pct,prob_intermittent_active_pct,prob_intermittent_dormant_pct,prob_rare_recent_pct,prob_rare_stale_pct,pattern_uncertainty,general_pattern,segment_name,full_segment_name,combined_priority,recommended_method,forecast_complexity,total_volume_12m,eom_volume_12m,non_eom_volume_12m,avg_monthly_volume,max_transaction,max_eom_transaction,eom_concentration,eom_predictability,eom_frequency,eom_zero_ratio,eom_cv,monthly_cv,transaction_regularity,activity_rate,transaction_dispersion,quarter_end_concentration,year_end_concentration,active_months_12m,total_nonzero_eom_count,months_inactive,months_of_history,cumulative_overall_portfolio_pct,cumulative_eom_portfolio_pct,lag_1m_eom,lag_3m_eom,lag_12m_eom,eom_ma3,eom_yoy_growth,eom_mom_growth,is_quarter_end,is_year_end,month_of_year,is_zero_eom,current_month_has_eom,raw_rf__active_months_12m,raw_rf__rolling_avg_day_dispersion,raw_rf__rolling_avg_monthly_volume,raw_rf__rolling_avg_non_eom,raw_rf__rolling_avg_nonzero_eom,raw_rf__rolling_avg_transactions,raw_rf__rolling_eom_volume_12m,raw_rf__rolling_max_eom,raw_rf__rolling_max_transaction,raw_rf__rolling_non_eom_volume_12m,raw_rf__rolling_nonzero_eom_months,raw_rf__rolling_quarter_end_volume,raw_rf__rolling_std_eom,raw_rf__rolling_std_monthly,raw_rf__rolling_std_transactions,raw_rf__rolling_total_volume_12m,raw_rf__rolling_year_end_volume,raw_rf__rolling_zero_eom_months,raw_rf__total_nonzero_eom_count,raw_rf__eom_amount_12m_ago,raw_rf__eom_amount_3m_ago,raw_rf__eom_amount_1m_ago,raw_rf__eom_ma3,raw_rf__months_of_history,raw_rf__months_since_last_eom,raw_pm__eom_concentration,raw_pm__eom_predictability,raw_pm__eom_frequency,raw_pm__eom_zero_ratio,raw_pm__eom_spike_ratio,raw_pm__eom_cv,raw_pm__monthly_cv,raw_pm__transaction_regularity,raw_pm__activity_rate,raw_pm__quarter_end_concentration,raw_pm__year_end_concentration,raw_pm__transaction_dispersion,raw_pm__has_eom_history,raw_pm__months_inactive,raw_pm__eom_periodicity
series_005,2024-12-01,2024,12,13175.12546748396,MEDIUM,MEDIUM,0.12525,0.37478,False,True,72.3,14.4,48.0,14.2,24.3,RARE_RECENT,44.0,7.9,41.1,21.8,16.9,5.8,6.5,1.01,STABLE,MEDIUM_STABLE_RARE_RECENT,MEDIUM_STABLE__MEDIUMEOM_RARE_RECENT,69.69,Exponential_Smoothing,5,220520.2704738448,8330.964167635975,212189.30630620883,18376.689206153733,26052.40960418263,18905.378312917917,0.64,0.955,0.857,0.313,0.967,0.248,0.519,0.98,0.51,0.877,0.399,11,7,1,46,0.8848,0.9489,10140.029773804654,11716.555313972554,5943.001800387212,10821.97,1.329,-0.208,True,True,12,0,True,11,0.4004475483558062,18376.689206153733,17682.44219218407,1190.1377382337107,191.3378321540097,8330.964167635975,18905.378312917917,26052.40960418263,212189.30630620883,7,193422.24554983206,12738.269946911074,4555.0533918898345,58.928572786285116,220520.2704738448,87982.81862293299,5,7,5943.001800387212,11716.555313972554,10140.029773804654,10821.97062842373,46,11,0.6402635862784869,0.954662470488385,0.8574018069343221,0.3125907619621792,0.738928296130955,0.9668424014897589,0.24787127543978385,0.5191967672183022,0.9796528622661103,0.877117759443222,0.3989783725272926,0.5136074992300984,True,1,0.8126126390881718
series_006,2024-07-01,2024,7,56.20223417337216,NONE,HIGH,0.34846,0.80654,True,True,24.3,92.3,73.9,46.9,37.2,INTERMITTENT_DORMANT,66.4,3.0,6.7,15.9,6.9,62.4,5.1,0.973,STABLE,NONE_STABLE_INTERMITTENT_DORMANT,NONE_STABLE__HIGHEOM_INTERMITTENT_DORMANT,69.53,Moving_Average,3,2234.7120015144246,25.41765402318208,2209.2943474912427,186.22600012620205,33.81658045834941,65.66089261536419,0.827,0.195,0.944,0.0,1.706,0.077,0.618,0.207,8.79,0.402,0.091,7,3,5,67,0.5705,0.41,44.371543894835874,50.45348553980174,27.19809954490794,59.55,1.613,0.015,False,False,7,0,True,7,2.093794952413275,186.22600012620205,184.10786229093688,8.472551341060694,437.5252553889094,25.41765402318208,65.66089261536419,33.81658045834941,2209.2943474912427,3,899.258587162256,95.88781309805444,14.288873346413848,5.393258284087121,2234.7120015144246,203.6116960017225,9,3,27.19809954490794,50.45348553980174,44.371543894835874,59.548463131188555,67,2,0.8273554349792754,0.19511950212758936,0.9442424426745528,0.0,0.030775178259160096,1.7061210200694255,0.07672867020035082,0.6180092085323221,0.2070143162664644,0.40240468863676593,0.09111317067422489,8.788219603335174,True,5,0.6174627479132213
series_006,2024-03-01,2024,3,120.4856034530142,NONE,HIGH,0.33595,0.80941,True,True,26.1,97.7,91.0,48.5,31.3,INTERMITTENT_DORMANT,66.4,3.0,6.7,15.9,6.9,62.4,5.1,0.73,STABLE,NONE_STABLE_INTERMITTENT_DORMANT,NONE_STABLE__HIGHEOM_INTERMITTENT_DORMANT,69.51,Moving_Average,3,3534.5274288739693,34.27273322960397,3500.2546956443653,294.5439524061641,124.66826193253289,59.68029314762869,0.838,0.316,0.909,0.055,1.934,0.135,0.521,0.225,8.96,0.472,0.124,9,6,3,63,0.5605,0.4257,79.13048006708136,82.38389296511413,70.32446408306373,87.52,0.61,0.169,True,False,3,0,True,9,0.3354686631493936,294.5439524061641,291.6878913036971,5.712122204933995,597.7687251219203,34.27273322960397,59.68029314762869,124.66826193253289,3500.2546956443653,6,1668.0169903328247,233.04480146212413,39.77248208709198,77.20317859723548,3534.5274288739693,438.52021500639205,6,6,70.32446408306373,82.38389296511413,79.13048006708136,87.52344423905072,63,8,0.8384036308466427,0.3157007694207862,0.9094190809721291,0.05507222840924598,0.1705303893937753,1.9342128418936346,0.13503072041434191,0.521118652968265,0.22512552134042352,0.4719207939105517,0.1240675659846544,8.964107925320064,True,3,0.8974190500781737
series_014,2025-09-01,2025,9,703.5723028440519,LOW,LOW,0.59577,0.20377,True,True,80.6,52.1,55.9,90.9,56.4,INTERMITTENT_DORMANT,53.4,40.1,3.8,11.5,16.0,14.1,14.5,0.573,VOLATILE,LOW_VOLATILE_INTERMITTENT_DORMANT,LOW_VOLATILE__LOWEOM_INTERMITTENT_DORMANT,69.39,Conservative_MA,1,9155.229622331277,424.492453744826,8730.737168586451,762.9358018609397,659.7945910462741,252.34737591113358,0.86,0.515,0.513,0.712,1.41,0.625,0.348,0.842,2.08,0.111,0.245,12,6,0,65,0.2526,0.2782,549.4625666124589,664.6984570850653,631.3239686494334,535.01,1.22,0.16,True,False,9,0,True,12,4.831553544462063,762.9358018609397,727.5614307155375,70.74874229080433,460.05014588517287,424.492453744826,252.34737591113358,659.7945910462741,8730.737168586451,6,1018.3356342199673,992.1308753136464,477.13507460838065,78.62182306426043,9155.229622331277,2238.9092135180745,6,6,631.3239686494334,664.6984570850653,549.4625666124589,535.0123567890607,65,8,0.8601848409215921,0.5153050221166282,0.5133257424784423,0.7120221003689147,0.1424426338324355,1.4101335019914136,0.6253934779893159,0.3482167882387493,0.8423969439162328,0.11122993919628851,0.24454976072440238,2.0787092132327936,True,0,0.03958372952589795
series_008,2023-12-01,2023,12,94973.99287825832,HIGH,CRITICAL,0.22501,0.77561,True,True,84.1,91.2,33.1,30.2,92.2,INTERMITTENT_ACTIVE,85.8,9.3,21.7,14.6,34.4,6.8,13.3,1.129,HIGHLY_SEASONAL,HIGH_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,HIGH_HIGHLY_SEASONAL__CRITICALEOM_INTERMITTENT_ACTIVE,69.38,Conservative_MA,3,4003889.0154404477,62682.281676194565,3941206.733764253,333657.41795337066,180801.5401931812,74447.7735435052,0.421,0.147,0.782,0.0,1.821,0.748,0.321,0.737,2.94,0.789,0.609,3,2,9,35,0.3163,0.4112,54085.78802863921,77246.85868658658,74158.53440230148,69016.31,1.596,0.033,True,True,12,0,True,3,4.24293828515439,333657.41795337066,328433.89448035444,31341.140838097283,419.92793324603804,62682.281676194565,74447.7735435052,180801.5401931812,3941206.733764253,2,3157792.492357763,172902.90901908465,249535.9304784201,25.369682999581077,4003889.0154404477,2438525.920869041,10,2,74158.53440230148,77246.85868658658,54085.78802863921,69016.30809038972,35,9,0.4208844684730718,0.14737072857492498,0.782490648838716,0.0,0.08464260721225136,1.8205290077749907,0.7478806615751408,0.3205445733335156,0.7373457954224917,0.7886813246271738,0.6090393393685991,2.9447284215348715,True,9,0.046496039691304336
series_008,2025-03-01,2025,3,123198.6470026518,HIGH,CRITICAL,0.25814,0.71897,True,False,88.2,89.2,37.5,10.3,90.9,INTERMITTENT_ACTIVE,85.8,9.3,21.7,14.6,34.4,6.8,13.3,1.295,HIGHLY_SEASONAL,HIGH_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,HIGH_HIGHLY_SEASONAL__CRITICALEOM_INTERMITTENT_ACTIVE,69.37,Conservative_MA,3,5637334.829427952,79265.66019027976,5558069.169237672,469777.90245232935,194334.68515297578,76102.34319207925,0.4,0.074,0.941,0.015,1.794,0.873,0.302,0.729,2.51,0.775,0.572,1,0,11,50,0.3115,0.407,183762.8278174593,145977.3854412025,82730.61532614824,141040.62,0.728,0.109,True,False,3,0,True,1,3.987444888565086,469777.90245232935,463172.43076980603,79265.66019027976,599.8494570660699,79265.66019027976,76102.34319207925,194334.68515297578,5558069.169237672,0,4366240.725233695,221016.8108608022,410110.45786576066,31.45460976033576,5637334.829427952,3223816.3700879184,12,0,82730.61532614824,145977.3854412025,183762.8278174593,141040.61515702077,50,3,0.39951953134557483,0.07370089139872127,0.9413845384131642,0.01535861865499771,0.5335085861345135,1.7939873224098384,0.8729879709643783,0.30232575775937887,0.7293792815643091,0.774522155831705,0.5718688826604708,2.513680812188843,False,11,0.8234530537593207
series_006,2024-09-01,2024,9,48.077791044721245,NONE,HIGH,0.29723,0.8216,True,True,19.3,96.3,82.6,45.5,46.6,INTERMITTENT_DORMANT,66.4,3.0,6.7,15.9,6.9,62.4,5.1,0.754,STABLE,NONE_STABLE_INTERMITTENT_DORMANT,NONE_STABLE__HIGHEOM_INTERMITTENT_DORMANT,69.34,Moving_Average,3,591.911064894101,9.54139040186509,582.3696744922358,49.32592207450841,75.72001628546187,39.651580167811595,0.778,0.262,0.949,0.077,1.639,0.086,0.634,0.301,7.7,0.461,0.055,7,3,5,69,0.5627,0.3954,48.40327964771532,19.898954439866156,25.43115193999619,52.41,0.146,-0.012,True,False,9,0,True,7,2.557680971173959,49.32592207450841,48.53080620768632,3.1804634672883636,944.1295649854072,9.54139040186509,39.651580167811595,75.72001628546187,582.3696744922358,3,273.0802576935179,78.79216360185609,4.2640812302220406,4.188039383877551,591.911064894101,32.54541291055696,9,3,25.43115193999619,19.898954439866156,48.40327964771532,52.41096766560935,69,6,0.7782250063490264,0.26236427465907525,0.948743863283529,0.07705140442435245,0.29244180458951574,1.6388474156095232,0.08644706577975383,0.6336616017051434,0.3005802437492959,0.4613535273958341,0.05498361973750174,7.699714853590419,True,5,0.7982729965463056
series_016,2024-03-01,2024,3,15188.820538368916,MEDIUM,CRITICAL,0.21518,0.48582,False,True,90.5,46.2,87.9,97.7,17.9,CONTINUOUS_STABLE,87.9,4.4,27.6,16.0,5.8,4.5,41.7,1.802,INTERMITTENT,MEDIUM_INTERMITTENT_CONTINUOUS_STABLE,MEDIUM_INTERMITTENT__CRITICALEOM_CONTINUOUS_STABLE,69.32,ARIMA,4,718703.1566986062,7854.428246613795,710848.7284519924,59891.92972488385,27122.28061183464,20282.177245770912,0.319,0.637,0.028,0.794,0.669,0.894,0.128,0.356,2.06,1.0,0.0,4,3,8,70,0.6405,0.8619,12872.064296423217,13299.5816662741,7613.997889459445,12297.43,0.445,0.296,True,False,3,0,True,4,3.62528750136147,59891.92972488385,59237.39403766603,2618.1427488712648,257.05686829296883,7854.428246613795,20282.177245770912,27122.28061183464,710848.7284519924,3,718703.1566986062,10164.325919012857,53544.769385561085,88.84261421878568,718703.1566986062,0.0,9,3,7613.997889459445,13299.5816662741,12872.064296423217,12297.428607406182,70,9,0.3190819591576121,0.637226504063178,0.02781352434897823,0.7938670263626911,0.16898136922217832,0.6691978414871952,0.8940231118202616,0.12825227122284616,0.35582275193177715,1.0,0.0,2.056133562423203,True,8,0.857773595969114
series_016,2023-02-01,2023,2,8178.376505146363,MEDIUM,CRITICAL,0.16894,0.52596,False,False,96.6,50.5,85.7,99.9,13.4,CONTINUOUS_STABLE,87.9,4.4,27.6,16.0,5.8,4.5,41.7,1.782,INTERMITTENT,MEDIUM_INTERMITTENT_CONTINUOUS_STABLE,MEDIUM_INTERMITTENT__CRITICALEOM_CONTINUOUS_STABLE,69.3,ARIMA,4,130094.1671428204,2554.3298285666096,127539.83731425379,10841.180595235033,7119.091724773297,10316.72451056459,0.391,0.713,0.0,0.725,0.254,0.812,0.133,0.261,2.01,1.0,0.0,5,0,7,57,0.6338,0.8814,4870.839641991288,3979.283787920284,3379.6900323548402,7187.78,0.235,-0.134,False,False,2,0,True,5,3.1621779147014517,10841.180595235033,10628.319776187816,2554.3298285666096,543.7989620153064,2554.3298285666096,10316.72451056459,7119.091724773297,127539.83731425379,0,130094.1671428204,2077.8950226939805,8803.51160685888,15.061856011323737,130094.1671428204,0.0,12,0,3379.6900323548402,3979.283787920284,4870.839641991288,7187.775002863054,57,0,0.391145002489187,0.7126548586485195,0.0,0.7252067679079053,0.9575586285057303,0.25407182237042214,0.8120436265703608,0.13261887429821645,0.2606866870917985,1.0,0.0,2.0110387673880723,False,7,0.5968853678610146
series_020,2025-01-01,2025,1,860.5509888522558,LOW,LOW,0.95075,0.5414,True,False,67.5,81.8,69.7,70.8,89.1,INTERMITTENT_ACTIVE,58.5,15.0,10.0,44.0,11.0,3.5,16.5,0.819,HIGHLY_SEASONAL,LOW_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,LOW_HIGHLY_SEASONAL__LOWEOM_INTERMITTENT_ACTIVE,69.29,ARIMA,3,39378.25083981746,688.3277763221591,38689.923063495306,3281.520903318122,1140.5570834340833,898.0523656834562,0.196,0.904,0.084,0.761,1.174,0.772,0.39,0.987,2.27,0.249,0.079,1,0,11,70,0.9479,0.4504,1098.8372615322805,685.3598052305804,132.1891666931415,999.03,0.458,-0.108,False,False,1,0,True,1,4.107515719509796,3281.520903318122,3224.1602552912755,688.3277763221591,794.5520792332687,688.3277763221591,898.0523656834562,1140.5570834340833,38689.923063495306,0,9823.728313194655,1010.2277961424649,2532.396111269502,78.1950737425929,39378.25083981746,3118.876401823416,12,0,132.1891666931415,685.3598052305804,1098.8372615322805,999.0268122353391,70,10,0.1959307812582756,0.9035051795133358,0.0840007500021081,0.7613086034417381,0.575252408584729,1.173931364008817,0.7717141489816081,0.3898941034889351,0.9866664598379086,0.24947091614494354,0.07920302032993687,2.274117739331895,False,11,0.2151509526070049
series_006,2023-10-01,2023,10,80.92064895645275,NONE,HIGH,0.3315,0.81092,True,True,15.6,88.3,84.9,50.0,37.8,INTERMITTENT_DORMANT,66.4,3.0,6.7,15.9,6.9,62.4,5.1,0.893,STABLE,NONE_STABLE_INTERMITTENT_DORMANT,NONE_STABLE__HIGHEOM_INTERMITTENT_DORMANT,69.28,Moving_Average,3,1389.5571980722054,20.880291066149333,1368.6769070060561,115.79643317268379,43.511808862408664,94.47621766462277,0.831,0.232,0.891,0.054,1.913,0.068,0.619,0.225,7.91,0.422,0.0,7,2,5,58,0.5829,0.3923,109.02412698564895,56.413579814815265,9.399910685325672,78.81,0.776,0.282,False,False,10,0,True,7,3.733716538990799,115.79643317268379,114.05640891717134,10.440145533074666,859.1878928887178,20.880291066149333,94.47621766462277,43.511808862408664,1368.6769070060561,2,586.9207036082745,154.83519848999757,7.832873717432408,49.4982794712461,1389.5571980722054,0.0,10,2,9.399910685325672,56.413579814815265,109.02412698564895,78.81151178157914,58,6,0.8313330794534206,0.2318777184240563,0.890616344598895,0.054225270356093966,0.18465124589369764,1.9134201280728946,0.06764348005220053,0.6193130528187671,0.22548853431145913,0.4223796648475757,0.0,7.913567829114799,True,5,0.34109431658740175
series_005,2025-03-01,2025,3,14525.098927799027,MEDIUM,MEDIUM,0.1602,0.42668,False,True,73.1,8.0,49.1,19.8,33.8,RARE_RECENT,44.0,7.9,41.1,21.8,16.9,5.8,6.5,1.19,STABLE,MEDIUM_STABLE_RARE_RECENT,MEDIUM_STABLE__MEDIUMEOM_RARE_RECENT,69.25,Exponential_Smoothing,5,701754.1358725362,10438.221384991179,691315.914487545,58479.511322711354,27597.602681234726,19325.511593760923,0.709,0.937,0.908,0.362,0.908,0.203,0.46,0.826,0.0,0.856,0.422,14,12,-2,49,0.9027,0.9342,9735.580491884655,7909.450410043974,4233.4020976673955,13430.12,0.759,0.22,True,False,3,0,True,14,4.795561459981469,58479.511322711354,57609.65954062875,869.8517820825982,931.7793876029347,10438.221384991179,19325.511593760923,27597.602681234726,691315.914487545,12,600661.9693227021,13192.587501633989,11895.211396694149,78.93793256035771,701754.1358725362,296041.3679542912,0,12,4233.4020976673955,7909.450410043974,9735.580491884655,13430.124053577376,49,1,0.7087291727892099,0.9368176358097651,0.9083556122317504,0.36199881013517426,0.5853754227909563,0.9082614560638347,0.2034081873744125,0.4603180181820192,0.8258915980187053,0.855943611327435,0.4218590996777011,0.0,True,-2,0.5476161006537471
series_008,2024-09-01,2024,9,76121.08597390607,HIGH,CRITICAL,0.19731,0.76413,True,False,98.4,94.5,38.4,16.1,92.7,INTERMITTENT_ACTIVE,85.8,9.3,21.7,14.6,34.4,6.8,13.3,1.132,HIGHLY_SEASONAL,HIGH_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,HIGH_HIGHLY_SEASONAL__CRITICALEOM_INTERMITTENT_ACTIVE,69.22,Conservative_MA,3,2028079.5866084439,12590.603215424908,2015488.983393019,169006.63221737032,93363.60454401444,31133.966980518806,0.417,0.202,0.924,0.0,1.726,0.785,0.418,0.747,2.11,0.745,0.529,1,0,11,44,0.3157,0.386,56299.903610965244,81721.68990546034,70956.36765703285,77792.39,0.335,-0.137,True,False,9,0,True,1,2.2377111773313714,169006.63221737032,167957.41528275158,12590.603215424908,917.8514947617509,12590.603215424908,31133.966980518806,93363.60454401444,2015488.983393019,0,1510272.9831827343,131413.52437174445,132649.65319145276,46.78699136339316,2028079.5866084439,1073413.685136262,12,0,70956.36765703285,81721.68990546034,56299.903610965244,77792.38940763839,44,8,0.417298001058915,0.20219783202736083,0.9238366513066485,0.0,0.663556919558561,1.7263747973431744,0.7848783888009998,0.4183045095001212,0.7474219994769098,0.7446813197840835,0.5292759180774217,2.1130538654185362,False,11,0.1513609513919435
series_020,2023-06-01,2023,6,899.1094722029665,LOW,LOW,0.88066,0.37672,True,False,66.2,84.7,75.5,66.5,91.1,INTERMITTENT_ACTIVE,58.5,15.0,10.0,44.0,11.0,3.5,16.5,0.915,HIGHLY_SEASONAL,LOW_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,LOW_HIGHLY_SEASONAL__LOWEOM_INTERMITTENT_ACTIVE,69.2,ARIMA,3,22502.73993349162,447.79865295648824,22054.94128053513,1875.2283277909683,1398.0003303677317,1213.9236911160265,0.223,0.951,0.073,0.8,1.062,0.818,0.286,1.0,2.63,0.188,0.083,2,0,10,51,0.9298,0.4521,541.671959666561,755.9842699850535,629.3143080917326,681.68,0.864,-0.099,True,False,6,0,True,2,4.429476970172824,1875.2283277909683,1837.9117733779276,447.79865295648824,657.8870920853441,447.79865295648824,1213.9236911160265,1398.0003303677317,22054.94128053513,0,4230.836816366025,954.7956539961519,1533.1618321425633,95.634626659009,22502.73993349162,1859.3890267372328,12,0,629.3143080917326,755.9842699850535,541.671959666561,681.6801252177124,51,8,0.22253379270942364,0.951126849542345,0.07344545830956058,0.8,0.5121678841676017,1.0619348183005404,0.8175867489953281,0.2862964117107744,1.0,0.1880142964310369,0.08262945011286553,2.6254633610976423,False,10,0.3275005035089005
series_005,2025-04-01,2025,4,17575.450380647533,MEDIUM,MEDIUM,0.15918,0.45414,False,False,72.7,8.7,42.8,21.4,36.4,RARE_RECENT,44.0,7.9,41.1,21.8,16.9,5.8,6.5,1.099,STABLE,MEDIUM_STABLE_RARE_RECENT,MEDIUM_STABLE__MEDIUMEOM_RARE_RECENT,69.04,Exponential_Smoothing,5,626025.7973366625,4949.50026074973,621076.2970759128,52168.81644472188,11019.335142939226,7788.139138695912,0.703,0.968,0.986,0.338,1.25,0.192,0.393,0.971,0.57,0.906,0.402,12,0,0,50,0.9029,0.935,23558.885050320278,16365.626816731843,14238.514626787059,18696.87,0.512,-0.064,False,False,4,0,True,12,4.599354670652714,52168.81644472188,51756.3580896594,4949.50026074973,64.60502469576761,4949.50026074973,7788.139138695912,11019.335142939226,621076.2970759128,0,567250.1182585629,21967.552007892373,10033.129934908291,82.06415603544788,626025.7973366625,251750.38823503806,12,0,14238.514626787059,16365.626816731843,23558.885050320278,18696.8717614738,50,5,0.7032403615234457,0.9684662942417192,0.9855140971828236,0.3377651864524228,0.09405982022858872,1.249899805246585,0.19232044387166428,0.39326379836111847,0.9714318410172417,0.9061130079173216,0.4021405975697394,0.5714849305556908,False,0,0.9513963724844156
series_005,2024-07-01,2024,7,8895.431540588665,MEDIUM,MEDIUM,0.1,0.49565,False,True,68.2,4.9,50.7,18.2,35.2,RARE_RECENT,44.0,7.9,41.1,21.8,16.9,5.8,6.5,1.081,STABLE,MEDIUM_STABLE_RARE_RECENT,MEDIUM_STABLE__MEDIUMEOM_RARE_RECENT,68.96,Exponential_Smoothing,5,150279.14082591768,5574.185403954072,144704.95542196362,12523.26173549314,16611.21181022018,8583.659083379694,0.777,0.94,0.866,0.39,1.118,0.163,0.32,0.971,0.89,0.776,0.311,11,10,1,41,0.9152,0.9554,12158.766973379,7682.391316153096,6245.910922301756,8875.09,1.864,-0.22,False,False,7,0,True,11,4.298739028425334,12523.26173549314,12058.746285163636,557.4185403954073,463.67078161739744,5574.185403954072,8583.659083379694,16611.21181022018,144704.95542196362,10,116678.14153965269,9945.187496723975,2036.2664818601877,26.241608169621443,150279.14082591768,46672.09689627317,2,10,6245.910922301756,7682.391316153096,12158.766973379,8875.086756448613,41,7,0.7773469941860794,0.9403532246218086,0.8658352122961175,0.3899728486669267,0.904961880169914,1.1180106835003354,0.1625987322527204,0.32038782833241863,0.970987348201013,0.7764094264739765,0.31056936205363195,0.8887872961502826,True,1,0.8178506634148325
series_016,2023-09-01,2023,9,8947.066596173201,MEDIUM,CRITICAL,0.23199,0.52545,False,False,90.9,40.8,78.2,94.2,14.3,CONTINUOUS_STABLE,87.9,4.4,27.6,16.0,5.8,4.5,41.7,1.722,INTERMITTENT,MEDIUM_INTERMITTENT_CONTINUOUS_STABLE,MEDIUM_INTERMITTENT__CRITICALEOM_CONTINUOUS_STABLE,68.95,ARIMA,4,200770.27836005157,1750.155889185444,199020.12247086613,16730.856530004297,11531.004412421447,8256.151783777826,0.313,0.644,0.052,0.712,0.386,0.898,0.097,0.235,2.34,1.0,0.0,4,0,8,64,0.6236,0.863,11141.136777207235,10505.61634202848,7966.761760493898,8540.26,0.346,-0.147,True,False,9,0,True,4,4.869890475436225,16730.856530004297,16585.01020590551,1750.155889185444,354.56065974430544,1750.155889185444,8256.151783777826,11531.004412421447,199020.12247086613,0,200770.27836005157,3457.293373415163,15027.83050586863,3.9145513609016525,200770.27836005157,0.0,12,0,7966.761760493898,10505.61634202848,11141.136777207235,8540.258748918317,64,4,0.31272530003636456,0.6435776255711776,0.05168786428777329,0.7116202239680186,0.633513128453593,0.3864164121561251,0.8982104699133876,0.0969027772505526,0.23536363618968692,1.0,0.0,2.3362856676935935,False,8,0.6567032229331867
series_020,2024-03-01,2024,3,1967.5635489997621,LOW,LOW,0.92622,0.49176,True,True,70.7,86.4,65.4,64.6,84.2,INTERMITTENT_ACTIVE,58.5,15.0,10.0,44.0,11.0,3.5,16.5,0.95,HIGHLY_SEASONAL,LOW_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,LOW_HIGHLY_SEASONAL__LOWEOM_INTERMITTENT_ACTIVE,68.95,ARIMA,3,70215.57375630342,1304.709129229182,68910.86462707423,5851.297813025285,3318.852752099016,2289.4958713015867,0.141,0.875,0.0,0.7,1.162,0.859,0.457,0.963,2.71,0.262,0.069,3,2,9,60,0.9307,0.4428,1411.4295073593514,780.2606446096438,1286.4455293203828,1993.55,0.955,0.278,True,False,3,0,True,3,3.6757939895970027,5851.297813025285,5742.572052256186,652.354564614591,581.3385529691444,1304.709129229182,2289.4958713015867,3318.852752099016,68910.86462707423,2,18409.296699365357,2286.566781944532,5028.378078657927,16.28103879798618,70215.57375630342,4818.186231414176,10,2,1286.4455293203828,780.2606446096438,1411.4295073593514,1993.551634080594,60,11,0.14116804261694593,0.8747596779085229,0.0,0.7004997221093869,0.05705045537797293,1.162131095133847,0.8593611604359811,0.45741493133317057,0.9626868018665189,0.2621825289537381,0.06861990828611061,2.7099559557071973,True,9,0.7806683833055846
series_006,2023-09-01,2023,9,83.35673062177997,NONE,HIGH,0.28965,0.78712,True,True,30.3,88.2,90.8,41.3,40.6,INTERMITTENT_DORMANT,66.4,3.0,6.7,15.9,6.9,62.4,5.1,0.81,STABLE,NONE_STABLE_INTERMITTENT_DORMANT,NONE_STABLE__HIGHEOM_INTERMITTENT_DORMANT,68.85,Moving_Average,3,1878.1138690462358,39.07192549485448,1839.0419435513813,156.50948908718632,82.2211044292232,36.11362898826591,0.871,0.183,0.899,0.008,1.744,0.118,0.572,0.297,8.34,0.511,0.131,10,4,2,57,0.5875,0.4231,50.16029013269539,28.694501375296237,8.734347652226365,67.51,1.151,0.138,True,False,9,0,True,10,0.31361085707229397,156.50948908718632,153.25349529594845,9.76798137371362,817.3328879243345,39.07192549485448,36.11362898826591,82.2211044292232,1839.0419435513813,4,958.9895069368054,145.36538864663947,18.43261705974545,49.47542404357036,1878.1138690462358,245.8129143839312,8,4,8.734347652226365,28.694501375296237,50.16029013269539,67.51406746006955,57,9,0.8713707760305912,0.18344059625562514,0.8993370115979771,0.007634105409412166,0.8857019135404777,1.7438950347778814,0.11777315974418165,0.5719169698699067,0.2966477864133804,0.5106130798255645,0.13088285989217607,8.337713506475277,True,2,0.6492287795409635
series_014,2023-11-01,2023,11,764.3966332379005,LOW,LOW,0.62058,0.12374,True,True,79.7,64.1,59.0,85.6,62.7,INTERMITTENT_DORMANT,53.4,40.1,3.8,11.5,16.0,14.1,14.5,0.481,VOLATILE,LOW_VOLATILE_INTERMITTENT_DORMANT,LOW_VOLATILE__LOWEOM_INTERMITTENT_DORMANT,68.84,Conservative_MA,1,37997.76846160823,470.66378600468937,37527.10467560354,3166.4807051340194,401.3591723052116,684.5263376824453,0.874,0.464,0.493,0.712,1.276,0.67,0.339,0.807,1.36,0.071,0.306,10,3,2,43,0.2662,0.2859,552.9342029599007,877.5125020918457,555.7162154584495,626.86,0.306,0.253,False,False,11,0,True,10,0.7492746029264719,3166.4807051340194,3127.258722966962,156.8879286682298,946.468582683115,470.66378600468937,684.5263376824453,401.3591723052116,37527.10467560354,3,2695.8334894807235,975.0475876155225,2122.267096748087,50.747435466340754,37997.76846160823,11630.76266310705,9,3,555.7162154584495,877.5125020918457,552.9342029599007,626.8562932052228,43,5,0.8736817492952552,0.4639089572271656,0.4933814259823473,0.7121299276389218,0.9711717690288483,1.275578077163066,0.6702289684908291,0.3393312522898162,0.8072145131408429,0.07094715291516422,0.30609067674219903,1.362070322503226,True,2,0.9095626601275719
